Content,Label
"But for the most part , The Weight of Water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness .",0.5
This film biggest problem ?,0.63889
No laughs .,0.5
Less-than-compelling documentary of a Yiddish theater clan .,0.47222
That the Chuck Norris `` grenade gag '' occurs about 7 times during Windtalkers is a good indication of how serious-minded the film is .,0.48611
"Viewers are asked so often to suspend belief that were it not for Holm 's performance , the film would be a total washout .",0.36111
"It 's not exactly worth the bucks to expend the full price for a date , but when it comes out on video , it 's well worth a rental .",0.29167
"I ca n't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents ...",0.27778
"Everybody loves a David and Goliath story , and this one is told almost entirely from David 's point of view .",0.41667
Throw Smoochy from the train !,0.45833
"Eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot .",0.25
Irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free .,0.29167
"A light , engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation .",0.40278
Cedar somewhat defuses this provocative theme by submerging it in a hoary love triangle .,0.26389
"To paraphrase a line from another Dickens ' novel , Nicholas Nickleby is too much like a fragment of an underdone potato .",0.31944
"The actresses may have worked up a back story for the women they portray so convincingly , but viewers do n't get enough of that background for the characters to be involving as individuals rather than types .",0.40278
"The result , however well-intentioned , is ironically just the sort of disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today 's Hollywood .",0.34722
An extremely unpleasant film .,0.25
"A movie just for Friday fans , critics be damned .",0.33333
"If you already like this sort of thing , this is that sort of thing all over again .",0.36111
A sincere but dramatically conflicted gay coming-of-age tale .,0.72222
Wait for it to hit cable .,0.61111
Ultimately feels like just one more in the long line of films this year about the business of making movies .,0.19444
"Nothing but one relentlessly depressing situation after another for its entire running time , something that you could easily be dealing with right now in your lives .",0.027778
"77 minutes of Pokemon may not last 4ever , it just seems like it does .",0.27778
My only wish is that Celebi could take me back to a time before I saw this movie and I could just skip it .,0.68056
The one not-so-small problem with Expecting is that the entire exercise has no real point .,0.5
"A movie you observe , rather than one you enter into .",0.5
-LRB- At least -RRB- Moore is a real charmer .,0.55556
"John Carlen 's script is full of unhappy , two-dimensional characters who are anything but compelling .",0.44444
"LaBute ca n't avoid a fatal mistake in the modern era : He 's changed the male academic from a lower-class Brit to an American , a choice that upsets the novel 's exquisite balance and shreds the fabric of the film .",0.29167
"The notion of deleting emotion from people , even in an advanced Prozac Nation , is so insanely dysfunctional that the rampantly designed Equilibrium becomes a concept doofus .",0.40278
"Stale first act , Scrooge story , blatant product placement , some very good comedic songs , strong finish , dumb fart jokes .",0.30556
"Unsurprisingly , the way this all works out makes the women look more like stereotypical caretakers and moral teachers , instead of serious athletes .",0.44444
A film that loses sight of its own story .,0.27778
Adam Sandler 's Eight Crazy Nights grows on you -- like a rash .,0.38889
The big-screen Scooby makes the silly original cartoon seem smart and well-crafted in comparison .,0.40278
"Few of the increasingly far-fetched events that first-time writer-director Neil Burger follows up with are terribly convincing , which is a pity , considering Barry 's terrific performance .",0.43056
Gets better after Foster leaves that little room .,0.18056
The movie is as padded as Allen 's jelly belly .,0.013889
"Resident Evil is n't a product of its cinematic predecessors so much as an MTV , sugar hysteria , and PlayStation cocktail .",0.51389
A rather average action film that benefits from several funny moments supplied by Epps .,0.5
"... unspeakably , unbearably dull , featuring reams of flatly delivered dialogue and a heroine who comes across as both shallow and dim-witted .",0.31944
Resembles a soft porn Brian De Palma pastiche .,0.5
"Bluto Blutarsky , we miss you .",0.27778
Innocuous enough to make even Jean-Claude Van Damme look good .,0.5
"It 's a glorified sitcom , and a long , unfunny one at that .",0.5
Woody Allen can write and deliver a one liner as well as anybody .,0.013889
But I had a lot of problems with this movie .,0.5
Devoid of any of the qualities that made the first film so special .,0.16667
"All movie long , City by the Sea swings from one approach to the other , but in the end , it stays in formula -- which is a waste of De Niro , McDormand and the other good actors in the cast .",0.31944
Plotless collection of moronic stunts is by far the worst movie of the year .,0.48611
"However sincere it may be , The Rising Place never quite justifies its own existence .",0.5
"Parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place .",0.5
It 's sort of a 21st century morality play with a Latino hip hop beat .,0.61111
But the second half of the movie really goes downhill .,0.58333
Paxton 's uneven directorial debut fails to unlock the full potential of what is in many ways a fresh and dramatically substantial spin on the genre .,0.66667
The script becomes lifeless and falls apart like a cheap lawn chair .,0.5
The script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .,0.5
"The film starts promisingly , but the ending is all too predictable and far too cliched to really work .",0.51389
"Let 's issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate .",0.59722
"It 's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes Sex With Strangers , which opens today in the New York metropolitan area , so distasteful .",0.29167
Alternately frustrating and rewarding .,0.26389
It 's impossible to even categorize this as a smutty guilty pleasure .,0.36111
"Despite suffering a sense-of-humour failure , The Man Who Wrote Rocky does not deserve to go down with a ship as leaky as this .",0.29167
"Swinging , the film makes it seem , is not a hobby that attracts the young and fit .",0.375
Or intelligent .,0.55556
"The most memorable moment was when Green threw medical equipment at a window ; not because it was particularly funny , but because I had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration .",0.5
See Clockstoppers if you have nothing better to do with 94 minutes .,0.65278
"But be warned , you too may feel time has decided to stand still .",0.65278
Or that the battery on your watch has died .,0.59722
Suffers from over-familiarity since hit-hungry British filmmakers have strip-mined the Monty formula mercilessly since 1997 .,0.65278
There are enough throwaway references to faith and rainbows to plant smile-button faces on that segment of the populace that made A Walk to Remember a niche hit .,0.77778
"Yes , I have given this movie a rating of zero .",0.66667
But fans of the show should not consider this a diss .,0.36111
Consider it ` perfection . ',0.65278
The cumulative effect of the movie is repulsive and depressing .,0.58333
Children and adults enamored of all things Pokemon wo n't be disappointed .,0.5
I do n't even care that there 's no plot in this Antonio Banderas-Lucy Liu faceoff .,0.45833
It 's still terrible !,0.36111
"Children of the Century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers .",0.375
It 's not so much a movie as a joint promotion for the National Basketball Association and teenaged rap and adolescent poster-boy Lil ' Bow Wow .,0.5
"Peralta 's mythmaking could have used some informed , adult hindsight .",0.69444
A close-to-solid espionage thriller with the misfortune of being released a few decades too late .,0.58333
Cloaks a familiar anti-feminist equation -LRB- career - kids = misery -RRB- in tiresome romantic-comedy duds .,0.52778
The Good Girl is a film in which the talent is undeniable but the results are underwhelming .,0.48611
Just a collection of this and that -- whatever fills time -- with no unified whole .,0.48611
"The animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of Pokemon 4 Ever is any indication .",0.5
Only about as sexy and dangerous as an actress in a role that reminds at every turn of Elizabeth Berkley 's flopping dolphin-gasm .,0.61111
Kids who are into this Thornberry stuff will probably be in wedgie heaven .,0.625
"Anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning .",0.59722
Mr. Soderbergh 's direction and visual style struck me as unusually and unimpressively fussy and pretentious .,0.73611
Do you say `` hi '' to your lover when you wake up in the morning ?,0.68056
It makes me feel weird \/ Thinking about all the bad things in the world \/ Like puppies with broken legs \/ And butterflies that die \/ And movies starring pop queens,0.5
"Director Tom Dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut Shanghai Noon , but Showtime 's uninspired send-up of TV cop show cliches mostly leaves him shooting blanks .",0.44444
"` Yes , that 's right : it 's Forrest Gump , Angel Of Death . '",0.5
"A wildly erratic drama with sequences that make you wince in embarrassment and others , thanks to the actors , that are quite touching .",0.63889
"While easier to sit through than most of Jaglom 's self-conscious and gratingly irritating films , it 's still tainted by cliches , painful improbability and murky points .",0.55556
"About as enjoyable , I would imagine , as searching for a quarter in a giant pile of elephant feces ... positively dreadful .",0.5
A generic international version of a typical American horror film .,0.47222
"... while certainly clever in spots , this too-long , spoofy update of Shakespeare 's Macbeth does n't sustain a high enough level of invention .",0.33333
"Lucas has in fact come closer than anyone could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s .",0.38889
"There 's a lot of good material here , but there 's also a lot of redundancy and unsuccessful crudeness accompanying it .",0.5
Absurdities and clich̩s accumulate like lint in a fat man 's navel .,0.54167
"If you think it 's a riot to see Rob Schneider in a young woman 's clothes , then you 'll enjoy The Hot Chick .",0.83333
The sheer dumbness of the plot -LRB- other than its one good idea -RRB- and the movie 's inescapable air of sleaziness get you down .,0.75
Strangely comes off as a kingdom more mild than wild .,0.80556
The next big thing 's not-so-big -LRB- and not-so-hot -RRB- directorial debut .,0.77778
"Yet another iteration of what 's become one of the movies ' creepiest conventions , in which the developmentally disabled are portrayed with almost supernatural powers to humble , teach and ultimately redeem their mentally `` superior '' friends , family ...",0.55556
Bond-inspired ?,0.5
Certainly .,0.5
Likely to have decades of life as a classic movie franchise ?,0.68056
Let 's hope not .,0.77778
This flat run at a hip-hop Tootsie is so poorly paced you could fit all of Pootie Tang in between its punchlines .,0.80556
"Davis has energy , but she does n't bother to make her heroine 's book sound convincing , the gender-war ideas original , or the comic scenes fly .",0.34722
"Surprisingly , considering that Baird is a former film editor , the movie is rather choppy .",0.43056
"None of this is very original , and it is n't particularly funny .",0.63889
... a bland murder-on-campus yawner .,0.33333
A humorless journey into a philosophical void .,0.54167
These two are generating about as much chemistry as an Iraqi factory poised to receive a UN inspector .,0.54167
"Just as the lousy Tarantino imitations have subsided , here comes the first lousy Guy Ritchie imitation .",0.31944
"A passable romantic comedy , in need of another couple of passes through the word processor .",0.72222
"The movie attempts to mine laughs from a genre -- the gangster\/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches is n't exactly endearing .",0.80556
"shows Holmes has the screen presence to become a major-league leading lady , -LRB- but -RRB- the movie itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that 's scarcely a surprise by the time it arrives .",0.55556
"Ultimately ... the movie is too heady for children , and too preachy for adults .",0.59722
It 's just a little too self-satisfied .,0.52778
Clever but not especially compelling .,0.66667
"McKay seems embarrassed by his own invention and tries to rush through the intermediary passages , apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service .",0.79167
"A piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable .",0.77778
LaBute was more fun when his characters were torturing each other psychologically and talking about their genitals in public .,0.5
The movie weighs no more than a glass of flat champagne .,0.125
The problem with ANTWONE FISHER is that it has a screenplay written by Antwone Fisher based on the book by Antwone Fisher .,0.55556
Alarms for Duvall 's throbbing sincerity and his elderly propensity for patting people while he talks .,0.55556
What little grace -LRB- Rifkin 's -RRB- tale of precarious skid-row dignity achieves is pushed into the margins by predictable plotting and tiresome histrionics .,0.25
Tries to work in the same vein as the brilliance of Animal House but instead comes closer to the failure of the third Revenge of the Nerds sequel .,0.61111
"Unfortunately , Kapur modernizes A.E.W. Mason 's story to suit the sensibilities of a young American , a decision that plucks `` The Four Feathers '' bare .",0.52778
... what a banal bore the preachy Circuit turns out to be,0.58333
"Falsehoods pile up , undermining the movie 's reality and stifling its creator 's comic voice .",0.65278
A mechanical action-comedy whose seeming purpose is to market the charismatic Jackie Chan to even younger audiences .,0.55556
One of the most incoherent features in recent memory .,0.51389
Low rent from frame one .,0.52778
Eight Legged Freaks ?,0.5
No big hairy deal .,0.79167
"The issues are presented in such a lousy way , complete with some of the year 's -LRB- unintentionally -RRB- funniest moments , that it 's impossible to care .",0.58333
Laggard drama wending its way to an uninspired philosophical epiphany .,0.5
The respective charms of Sandra Bullock and Hugh Grant have worn threadbare .,0.5
` This movie sucks . ',0.72222
"None of this so-called satire has any sting to it , as if Woody is afraid of biting the hand that has finally , to some extent , warmed up to him .",0.56944
"A few nonbelievers may rethink their attitudes when they see the joy the characters take in this creed , but skeptics are n't likely to enter the theater .",0.5
"Bad in such a bizarre way that it 's almost worth seeing , if only to witness the crazy confluence of purpose and taste .",0.33333
There 's more repetition than creativity throughout the movie .,0.38889
Hugh Grant 's act is so consuming that sometimes it 's difficult to tell who the other actors in the movie are .,0.69444
"Although the sequel has all the outward elements of the original , the first film 's lovely flakiness is gone , replaced by the forced funniness found in the dullest kiddie flicks .",0.79167
"I 've had more interesting -- and , dare I say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama .",0.81944
What we get ... is Caddyshack crossed with the Loyal Order of Raccoons .,0.55556
"The jokes are flat , and the action looks fake .",0.625
"When a movie asks you to feel sorry for Mick Jagger 's sex life , it already has one strike against it .",0.40278
There are now two signs that M. Night Shyamalan 's debut feature sucked up all he has to give to the mystic genres of cinema : Unbreakable and Signs .,0.59722
... hokey art house pretension .,0.59722
... a weak and ineffective ghost story without a conclusion or pay off .,0.5
Gussied up with so many distracting special effects and visual party tricks that it 's not clear whether we 're supposed to shriek or laugh .,0.29167
"Plodding , poorly written , murky and weakly acted , the picture feels as if everyone making it lost their movie mojo .",0.375
This is a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life .,0.52778
"A baffling subplot involving smuggling drugs inside Danish cows falls flat , and if you 're going to alter the Bard 's ending , you 'd better have a good alternative .",0.69444
"Soderbergh seems capable only of delivering artfully lighted , earnest inquiries that lack the kind of genuine depth that would make them redeemable .",0.63889
The only thing that distinguishes a Randall Wallace film from any other is the fact that there is nothing distinguishing in a Randall Wallace film .,0.76389
"Silly stuff , all mixed up together like a term paper from a kid who ca n't quite distinguish one sci-fi work from another .",0.51389
There is so much plodding sensitivity .,0.81944
"The town has kind of an authentic feel , but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial .",0.76389
... too sappy for its own good .,0.90278
"Circuit queens wo n't learn a thing , they 'll be too busy cursing the film 's strategically placed white sheets .",0.70833
"As an actress , Madonna is one helluva singer .",0.84722
"As the Mediterranean sparkles , ` Swept Away ' sinks .",0.59722
"Every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy .",0.65278
Half Past Dead is just such an achievement .,0.5
"Expanded to 65 minutes for theatrical release , it still feels somewhat unfinished .",0.31944
It all looks and plays like a $ 40 million version of a game you 're more likely to enjoy on a computer .,0.59722
"-LRB- Javier Bardem is -RRB- one of the few reasons to watch the film , which director Gerardo Vera has drenched in swoony music and fever-pitched melodrama .",0.54167
"Feels shrill , simple and soapy .",0.5
"Adults , other than the parents ... will be hard pressed to succumb to the call of the wild .",0.83333
Brady achieves the remarkable feat of squandering a topnotch foursome of actors ... by shoving them into every clich̩d white-trash situation imaginable .,0.61111
"In the name of an allegedly inspiring and easily marketable flick , The Emperor 's Club turns a blind eye to the very history it pretends to teach .",0.5
No amount of blood and disintegrating vampire cadavers can obscure this movie 's lack of ideas .,0.55556
"A direct-to-void release , heading nowhere .",0.55556
"Typical anim̩ , with cheapo animation -LRB- like Saturday morning TV in the '60s -RRB- , a complex sword-and-sorcery plot and characters who all have big round eyes and Japanese names .",0.79167
Below is well below expectations .,0.52778
"At no point during K-19 : The Widowmaker did this viewer feel enveloped in a story that , though meant to be universal in its themes of loyalty , courage and dedication to a common goal , never seems to leave the lot .",0.51389
... standard guns versus martial arts cliche with little new added .,0.5
Empire ca n't make up its mind whether it wants to be a gangster flick or an art film .,0.5
It does n't work as either .,0.19444
"Given the fact that virtually no one is bound to show up at theatres for it , the project should have been made for the tube .",0.26389
"Possession is in the end an honorable , interesting failure .",0.5
"It falls far short of poetry , but it 's not bad prose .",0.5
Jonathan Parker 's Bartleby should have been the be-all-end-all of the modern-office anomie films .,0.47222
"There may have been a good film in `` Trouble Every Day , '' but it is not what is on the screen .",0.58333
"Unfortunately , Carvey 's rubber-face routine is no match for the insipid script he has crafted with Harris Goldberg .",0.77778
"Viewed as a comedy , a romance , a fairy tale , or a drama , there 's nothing remotely triumphant about this motion picture .",0.77778
"There 's something unintentionally comic in the film 's drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties .",0.81944
"The Master of Disguise is funny -- not `` ha ha '' funny , `` dead circus performer '' funny .",0.5
And for all the wrong reasons besides .,0.5
"A zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and -- worst of all -- silly-looking Morlocks .",0.58333
"A 75-minute sample of puerile rubbish that is listless , witless , and devoid of anything resembling humor .",0.5
You leave feeling like you 've endured a long workout without your pulse ever racing .,0.625
"The waterlogged script plumbs uncharted depths of stupidity , incoherence and sub-sophomoric sexual banter .",0.5
"With McConaughey in an entirely irony-free zone and Bale reduced mainly to batting his sensitive eyelids , there 's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd .",0.44444
It 's the type of stunt the Academy loves : a powerful political message stuffed into an otherwise mediocre film .,0.58333
"In theory , a middle-aged romance pairing Clayburgh and Tambor sounds promising , but in practice it 's something else altogether -- clownish and offensive and nothing at all like real life .",0.55556
"So mind-numbingly awful that you hope Britney wo n't do it one more time , as far as movies are concerned .",0.54167
"The images are usually abbreviated in favor of mushy obviousness and telegraphed pathos , particularly where Whitaker 's misfit artist is concerned .",0.625
"If Welles was unhappy at the prospect of the human race splitting in two , he probably would n't be too crazy with his great-grandson 's movie splitting up in pretty much the same way .",0.5
"Sets animation back 30 years , musicals back 40 years and Judaism back at least 50 .",0.56944
"Weirdly , Broomfield has compelling new material but he does n't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .",0.65278
Might best be enjoyed as a daytime soaper .,0.52778
"eventually arrives at its heart , as simple self-reflection meditation .",0.34722
"A showcase for both the scenic splendor of the mountains and for legendary actor Michel Serrault , the film is less successful on other levels .",0.625
"Boy oh boy , it 's a howler .",0.34722
A few pieces of the film buzz and whir ; very little of it actually clicks .,0.51389
The thing just never gets off the ground .,0.55556
... contains very few laughs and even less surprises .,0.5
The actors must indeed be good to recite some of this laughable dialogue with a straight face .,0.59722
Most of the storylines feel like time fillers between surf shots .,0.44444
"The movie is n't horrible , but you can see mediocre cresting on the next wave .",0.34722
"However stale the material , Lawrence 's delivery remains perfect ; his great gift is that he can actually trick you into thinking some of this worn-out , pandering palaver is actually funny .",0.36111
There 's nothing remotely topical or sexy here .,0.5
"The Tuxedo was n't just bad ; it was , as my friend David Cross would call it , ` Hungry-Man portions of bad ' .",0.47222
Blue Crush is so prolonged and boring it is n't even close to being the barn-burningly bad movie it promised it would be .,0.63889
The sequel plays out like a flimsy excuse to give Blade fans another look at Wesley Snipes ' iconic hero doing battle with dozens of bad guys -- at once .,0.61111
"While Van Wilder may not be the worst National Lampoon film , it 's far from being this generation 's Animal House .",0.61111
So devoid of pleasure or sensuality that it can not even be dubbed hedonistic .,0.52778
Reeks of rot and hack work from start to finish .,0.47222
An exhausting family drama about a porcelain empire and just as hard a flick as its subject matter .,0.52778
Woody Allen has really found his groove these days .,0.40278
The problem is that it is one that allows him to churn out one mediocre movie after another .,0.77778
"The bland outweighs the nifty , and Cletis Tout never becomes the clever crime comedy it thinks it is .",0.77778
It 's such a mechanical endeavor -LRB- that -RRB- it never bothers to question why somebody might devote time to see it .,0.63889
"The art direction is often exquisite , and the anthropomorphic animal characters are beautifully realized through clever makeup design , leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack .",0.5
"If the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish .",0.55556
"Ultimately , in the history of the Academy , people may be wondering what all that jazz was about `` Chicago '' in 2002 .",0.41667
Zellweger 's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a,0.5
A seriously bad film with seriously warped logic by writer-director Kurt Wimmer at the screenplay level .,0.30556
"A pleasant and engaging enough sit , but in trying to have the best of both worlds it ends up falling short as a whole .",0.5
"Its plot and animation offer daytime TV serviceability , but little more .",0.22222
"A tired , unimaginative and derivative variation of that already-shallow genre .",0.47222
"Human Nature , in short , is n't nearly as funny as it thinks it is ; neither is it as smart .",0.44444
A film with a great premise but only a great premise .,0.54167
Instead of building to a laugh riot we are left with a handful of disparate funny moments of no real consequence .,0.54167
Kirshner and Monroe seem to be in a contest to see who can out-bad-act the other .,0.55556
"-LRB- Kirshner wins , but it 's close . -RRB-",0.5
A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her .,0.63889
"What started out as a taut contest of wills between Bacon and Theron , deteriorates into a protracted and borderline silly chase sequence .",0.75
-LRB- Sam 's -RRB- self-flagellation is more depressing than entertaining .,0.5
"An ugly , pointless , stupid movie .",0.44444
"Simply put , there should have been a more compelling excuse to pair Susan Sarandon and Goldie Hawn .",0.58333
The Master of Disguise represents Adam Sandler 's latest attempt to dumb down the universe .,0.58333
"This is an ungainly movie , ill-fitting , with its elbows sticking out where the knees should be .",0.40278
Too silly to take seriously .,0.52778
"The inevitable double - and triple-crosses arise , but the only drama is in waiting to hear how John Malkovich 's reedy consigliere will pronounce his next line .",0.5
"Everything 's serious , poetic , earnest and -- sadly -- dull .",0.36111
I like it .,0.16667
"No , I hate it .",0.91667
"No , I love it ... hell , I dunno .",0.44444
This mess of a movie is nothing short of a travesty of a transvestite comedy .,0.68056
"It 's clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long .",0.48611
A fifty car pileup of cliches .,0.86111
"It 's a stale , overused cocktail using the same olives since 1962 as garnish .",0.84722
"Not only is entry number twenty the worst of the Brosnan bunch , it 's one of the worst of the entire franchise .",0.86111
What ultimately makes Windtalkers a disappointment is the superficial way it deals with its story .,0.875
"As an actor 's showcase , Hart 's War has much to recommend it , even if the top-billed Willis is not the most impressive player .",0.70833
"As a story of dramatic enlightenment , the screenplay by Billy Ray and Terry George leaves something to be desired .",0.55556
"A non-Britney person might survive a screening with little harm done , except maybe for the last 15 minutes , which are as maudlin as any after-school special you can imagine .",0.51389
It 's not hateful .,0.48611
"It 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .",0.5
Possibly not since Grumpy Old Men have I heard a film so solidly connect with one demographic while striking out with another .,0.5
"The drama was so uninspiring that even a story immersed in love , lust , and sin could n't keep my attention .",0.44444
A rather tired exercise in nostalgia .,0.54167
"The misery of these people becomes just another voyeuristic spectacle , to be consumed and forgotten .",0.58333
"Some Body often looks like an episode of the TV show Blind Date , only less technically proficient and without the pop-up comments .",0.5
"Bad Company has one of the most moronic screenplays of the year , full of holes that will be obvious even to those who are n't looking for them .",0.69444
Predecessors The Mummy and The Mummy Returns stand as intellectual masterpieces next to The Scorpion King .,0.33333
"A markedly inactive film , City is conversational bordering on confessional .",0.5
"While kids will probably eat the whole thing up , most adults will be way ahead of the plot .",0.83333
"Despite an impressive roster of stars and direction from Kathryn Bigelow , The Weight of Water is oppressively heavy .",0.5
We 've liked Klein 's other work but Rollerball left us cold .,0.5
"They were afraid to show this movie to reviewers before its opening , afraid of the bad reviews they thought they 'd earn .",0.26389
They were right .,0.54167
"It would be churlish to begrudge anyone for receiving whatever consolation that can be found in Dragonfly , yet it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction .",0.27778
"Offers no new insight on the matter , nor do its characters exactly spring to life .",0.16667
"Nohe has made a decent ` intro ' documentary , but he feels like a spectator and not a participant .",0.5
"Apparently designed as a reverie about memory and regret , but the only thing you 'll regret is remembering the experience of sitting through it .",0.55556
"A 94-minute travesty of unparalleled proportions , writer-director Parker seems to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum .",0.15278
"Guy gets girl , guy loses girl , audience falls asleep .",0.5
"Too ordinary to restore -LRB- Harmon -RRB- to prominence , despite some creepy scenes that evoke childish night terrors , and a praiseworthy attempt to generate suspense rather than gross out the audience .",0.45833
Stirs potentially enticing ingredients into an uneasy blend of Ghost and Close Encounters of the Third Kind .,0.54167
"The weird thing about The Santa Clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally .",0.51389
It 's pretentious in a way that verges on the amateurish .,0.5
"Contains the humor , characterization , poignancy , and intelligence of a bad sitcom .",0.54167
It does n't matter that the film is less than 90 minutes .,0.52778
It still feels like a prison stretch .,0.68056
"Partly a schmaltzy , by-the-numbers romantic comedy , partly a shallow rumination on the emptiness of success -- and entirely soulless .",0.5
"Ong chooses to present Ah Na 's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character 's blank-faced optimism .",0.5
The overall feel is not unlike watching a glorified episode of `` 7th Heaven . '',0.5
Just a Kiss is a just a waste .,0.43056
... this is n't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels .,0.44444
"Frankly , it 's kind of insulting , both to men and women .",0.61111
And it 's not that funny -- which is just generally insulting .,0.70833
"As if Drop Dead Gorgeous was n't enough , this equally derisive clunker is fixated on the spectacle of small-town competition .",0.69444
A wretched movie that reduces the Second World War to one man 's quest to find an old flame .,0.76389
"This is a remake by the numbers , linking a halfwit plot to a series of standup routines in which Wilson and Murphy show how funny they could have been in a more ambitious movie .",0.66667
"It 's better than mid-range Steven Seagal , but not as sharp as Jet Li on rollerblades .",0.72222
There 's a reason why halftime is only fifteen minutes long .,0.84722
The talk-heavy film plays like one of Robert Altman 's lesser works .,0.5
As happily glib and vicious as its characters .,0.88889
One of those films that started with a great premise and then just fell apart .,0.5
"No better or worse than ` Truth or Consequences , N.M. ' or any other interchangeable actioner with imbecilic Mafia toolbags botching a routine assignment in a Western backwater .",0.38889
-LRB- MacDowell -RRB- ventures beyond her abilities several times here and reveals how bad an actress she is .,0.59722
"I can imagine this movie as a b & w British comedy , circa 1960 , with Peter Sellers , Kenneth Williams , et al. , but at this time , with this cast , this movie is hopeless .",0.68056
"Talky , artificial and opaque ... an interesting technical exercise , but a tedious picture .",0.59722
"Kurys never shows why , of all the period 's volatile romantic lives , Sand and Musset are worth particular attention .",0.375
"Almost nothing else -- raunchy and graphic as it may be in presentation -- is one-sided , outwardly sexist or mean-spirited .",0.33333
"And in a sense , that 's a liability .",0.5
It 's easy to love Robin Tunney -- she 's pretty and she can act -- but it gets harder and harder to understand her choices .,0.55556
"If you 've got a house full of tots -- do n't worry , this will be on video long before they grow up and you can wait till then .",0.5
The new film of Anton Chekhov 's The Cherry Orchard puts the ` ick ' in ` classic . ',0.5
"Has an uppity musical beat that you can dance to , but its energy ca n't compare to the wit , humor and snappy dialogue of the original .",0.30556
"If I want music , I 'll buy the soundtrack .",0.22222
"If I want a real movie , I 'll buy the Criterion DVD .",0.5
"An unremarkable , modern action\/comedy buddy movie whose only nod to nostalgia is in the title .",0.55556
Has all the right elements but completely fails to gel together .,0.18056
Writer-director Stephen Gaghan has made the near-fatal mistake of being what the English call ` too clever by half . ',0.31944
"Seagal ran out of movies years ago , and this is just the proof .",0.61111
"The movie is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it .",0.55556
An awkwardly garish showcase that diverges from anything remotely probing or penetrating .,0.5
The name says it all .,0.55556
Jackass is a vulgar and cheap-looking version of Candid Camera staged for the Marquis de Sade set .,0.23611
"Children , Christian or otherwise , deserve to hear the full story of Jonah 's despair -- in all its agonizing , Catch-22 glory -- even if they spend years trying to comprehend it .",0.375
Pleasant but not more than recycled jock piffle .,0.69444
... the kind of movie you see because the theater has air conditioning .,0.27778
"With Zoe Clarke-Williams 's lackluster thriller `` New Best Friend '' , who needs enemies ?",0.25
Just another generic drama that has nothing going for it other than its exploitive array of obligatory cheap thrills .,0.22222
Hip-hop prison thriller of stupefying absurdity .,0.25
An uneven mix of dark satire and childhood awakening .,0.5
"aside from showing us in explicit detail how difficult it is to win over the two-drink-minimum crowd , there 's little to be learned from watching ` Comedian '",0.55556
"A perfectly acceptable , perfectly bland , competently acted but by no means scary horror movie .",0.5
